word	length	is_adjective	is_noun	is_other	wn_adj	wn_noun	ref_adj	ref_noun	source_set	is_corroborated	biology_obscure	drop_reason	metaphone_code	quality_tier	playfulness_score	concreteness_score
shrinks	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	XRNKS	4	0	-10
shroud	6	0	1	0	0	1	0	0	english_alpha	0	0		XRT	4	0	-8
shrouds	7	0	1	0	0	1	0	0	english_alpha	0	0		XRTS	4	0	-8
shrub	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0		XRB	2	0	2
shrubby	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		XRB	2	-1	0
shrubs	6	0	1	0	0	1	0	0	eff,english_alpha	1	0	plural:shrub	XRBS	2	0	2
shrug	5	0	1	0	0	1	0	0	bip39,eff,english_alpha,wordle_answers	1	0		XRK	2	0	-2
shrugs	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	XRKS	4	0	-12
shrunk	6	1	0	0	0	0	1	0	eff,english_alpha,simple_adjectives	1	0		XRNK	2	0	0
shtick	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	XTK	4	0	-12
shticks	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	XTKS	4	0	-12
shtik	5	0	1	0	0	1	0	0	wordle_guesses	1	0		XTK	3	0	-2
shtup	5	0	1	0	0	1	0	0	wordle_guesses	1	0		XTP	3	0	-2
shuck	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0		XK	2	0	2
shucks	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:shuck	XKS	4	0	-10
shudder	7	0	1	0	0	1	0	0	eff,english_alpha	1	0		XTR	2	0	-2
shuffle	7	0	1	0	0	1	0	0	bip39,eff,english_alpha	1	0		XFL	2	0	-2
shumac	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	XMK	4	0	-13
shunt	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0		XNT	2	0	2
shunter	7	0	1	0	0	1	0	0	english_alpha	0	0		XNTR	4	0	-8
shunts	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:shunt	XNTS	4	0	-8
shut	4	1	0	0	1	0	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		XT	1	1	0
shute	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	proper_noun:lex_heuristic	XT	3	0	0
shutes	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	XTS	4	0	-10
shuteye	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	XTY	4	0	-12
shutout	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	XTT	4	0	-12
shutter	7	0	1	0	0	1	0	0	english_alpha	0	0		XTR	4	0	-8
shuttle	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		XTL	3	0	3
shwa	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	XW	4	0	-12
shwas	5	0	1	0	0	1	0	0	wordle_guesses	1	0	plural:shwa	XWS	3	0	-2
shyer	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0	comparative:shy	XYR	2	0	0
shyest	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	superlative:shy	XYST	2	0	0
shylock	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	XLK	4	0	-10
shyness	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	XNS	4	0	-12
shyster	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	XSTR	4	0	-10
sial	4	0	1	0	0	1	0	0	english_alpha	0	0		XL	4	0	-8
sialia	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	XL	4	0	-13
sialis	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	XLS	4	0	-13
sialoid	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		XLT	2	0	0
sials	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:sial	XLS	3	0	2
siam	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	XM	4	0	-8
siamang	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	XMNK	4	0	-13
siamese	7	1	1	0	1	1	1	0	eff,english_alpha,simple_adjectives	1	0		XMS	2	-1	0
siberia	7	1	1	0	0	1	1	0	english_alpha,simple_adjectives	1	0	proper_noun:lex_heuristic	SBR	2	0	2
sibling	7	0	1	0	0	1	0	0	bip39,eff,english_alpha	1	0		SBLNK	2	0	0
sibs	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SBS	4	0	-10
sibyl	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		SBL	3	0	0
sibylic	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SBLK	2	0	0
sibyls	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SBLS	4	0	-10
sicily	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SSL	4	0	-8
sick	4	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		SK	1	3	1
sickbay	7	0	1	0	0	1	0	0	english_alpha	0	0		SKB	4	0	-8
sickbed	7	0	1	0	0	1	0	0	english_alpha	0	0		SKBT	4	0	-8
sicker	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	comparative:sick	SKR	2	2	0
sickest	7	1	0	0	1	0	0	0	english_alpha	0	0	superlative:sick	SKST	4	-8	0
sickish	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SKX	2	0	0
sickle	6	0	1	0	0	1	0	0	english_alpha	0	0		SKL	4	0	-8
sickles	7	0	1	0	0	1	0	0	english_alpha	0	0		SKLS	4	0	-8
sickly	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SKL	2	0	0
sicks	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:sick	SKS	3	0	0
sida	4	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	ST	4	0	-13
sidas	5	0	1	0	0	1	0	0	wordle_guesses	1	0	plural:sida	STS	3	0	2
side	4	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		ST	1	1	1
sidearm	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		STRM	2	-1	0
sidebar	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	STBR	4	0	-12
sidecar	7	0	1	0	0	1	0	0	english_alpha	0	0		STKR	4	0	-8
sider	5	1	0	0	1	0	0	0	english_alpha,wordle_guesses	1	0	comparative:side	STR	3	0	0
sides	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses	1	0	plural:side	STS	2	0	1
sidest	6	1	0	0	1	0	0	0	english_alpha	0	0	superlative:side	STST	4	-10	0
siding	6	0	1	0	0	1	0	0	eff,english_alpha	1	0	gerund:side	STNK	2	0	2
sidings	7	0	1	0	0	1	0	0	english_alpha	0	0		STNKS	4	0	-8
sidney	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	STN	4	0	-10
siege	5	0	1	0	0	1	0	0	bip39,english_alpha,wordle_answers	1	0	violence:manual	SJ	2	0	-2
sieges	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:siege	SJS	4	0	-12
siemens	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic	SMNS	3	0	-1
sienese	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SNS	2	0	0
sienna	6	0	1	0	0	1	0	0	english_alpha	0	0		SN	4	0	-8
siennas	7	0	1	0	0	1	0	0	english_alpha	0	0		SNS	4	0	-8
sierra	6	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0		SR	1	0	3
sierras	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SRS	4	0	-8
siesta	6	0	1	0	0	1	0	0	eff,english_alpha	1	0		SST	2	0	-2
siestas	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	SSTS	4	0	-12
sieve	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0		SF	2	0	2
sieves	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:sieve	SFS	4	0	-8
sifter	6	0	1	0	0	1	0	0	english_alpha	0	0		SFTR	4	0	-8
sifters	7	0	1	0	0	1	0	0	english_alpha	0	0		SFTRS	4	0	-8
sifting	7	0	1	0	0	1	0	0	english_alpha	0	0	gerund:sift	SFTNK	4	0	-12
sigh	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	SKH	4	0	-12
sighful	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SFL	2	0	0
sighs	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:sigh	SS	3	0	-2
sight	5	0	1	0	0	1	0	0	bip39,english_alpha,google_10000,wordle_answers	1	0		ST	1	0	-1
sighted	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		STT	2	0	0
sightly	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		STL	2	0	0
sights	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:sight	STS	4	0	-10
sigma	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_answers	1	0		SKM	1	0	-1
sigmas	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SKMS	4	0	-12
sigmate	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SKMT	2	0	0
sigmoid	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SKMT	2	-1	0
sign	4	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		S	1	1	1
signal	6	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives	1	0		SKNL	1	1	-1
signals	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		SKNLS	3	0	-1
signed	6	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		SKNT	1	3	0
signer	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SKNR	4	0	-10
signers	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SKNRS	4	0	-10
signet	6	0	1	0	0	1	0	0	english_alpha	0	0		SKNT	4	0	-8
signets	7	0	1	0	0	1	0	0	english_alpha	0	0		SKNTS	4	0	-8
signing	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic	SKNNK	3	0	-1
signior	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SKNR	4	0	-10
signor	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SKNR	4	0	-10
signora	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SKNR	4	0	-12
signore	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SKNR	4	0	-12
signori	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SKNR	4	0	-10
signors	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SKNRS	4	0	-10
signory	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	SKNR	4	0	-10
signs	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses	1	0	plural:sign	SKNS	2	0	1
sigurd	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SKRT	4	0	-10
sika	4	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SK	4	0	-13
sikas	5	0	1	0	0	1	0	0	wordle_guesses	1	0	plural:sika	SKS	3	0	2
sikh	4	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	demographic:manual	SKH	2	-1	0
sikhism	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	SKHSM	4	0	-12
sikhs	5	0	1	0	0	1	0	0	english_alpha	0	0	demographic:manual	SKHS	4	0	-10
sikkim	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SKM	4	0	-8
silage	6	0	1	0	0	1	0	0	english_alpha	0	0		SLJ	4	0	-8
silages	7	0	1	0	0	1	0	0	english_alpha	0	0		SLJS	4	0	-8
sild	4	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SLT	4	0	-13
silds	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:sild	SLTS	3	0	2
silence	7	0	1	0	0	1	0	1	english_alpha,google_10000,haikunatorjs_nouns,heroku_nouns	1	0		SLNS	0	0	4
silene	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SLN	4	0	-13
silent	6	1	0	0	1	0	1	0	bip39,eff,english_alpha,google_10000,haikunatorjs_adj,heroku_adj,simple_adjectives	1	0		SLNT	0	8	0
silents	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SLNTS	4	0	-12
silenus	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SLNS	4	0	-10
silesia	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SLX	4	0	-8
silex	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		SLKS	3	0	2
silexes	7	0	1	0	0	1	0	0	english_alpha	0	0	plural:silex	SLKSS	4	0	-8
silica	6	0	1	0	0	1	0	0	eff,english_alpha	1	0		SLK	2	0	2
silicas	7	0	1	0	0	1	0	0	english_alpha	0	0		SLKS	4	0	-8
silicic	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SLSK	2	0	0
silicle	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SLKL	4	0	-13
silicon	7	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0		SLKN	1	0	3
siliqua	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SLK	4	0	-13
silique	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SLK	4	0	-13
silk	4	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0		SLK	1	0	3
silken	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SLKN	2	2	0
silkier	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	comparative:silky	SLKR	2	2	0
silks	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:silk	SLKS	3	0	2
silky	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_answers	1	0		SLK	2	2	0
sill	4	0	1	0	0	1	0	0	english_alpha	0	0		SL	4	0	-8
sillago	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SLK	4	0	-13
sillier	7	1	0	0	1	0	0	0	english_alpha	0	0	comparative:silly	SLR	4	-10	0
sillies	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SLS	4	0	-10
sills	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	proper_noun:lex_heuristic	SLS	3	0	2
silly	5	1	1	0	1	1	1	0	bip39,eff,english_alpha,google_10000,moby_adj,simple_adjectives,wordle_answers	1	0		SL	0	3	1
silo	4	0	1	0	0	1	0	0	eff,english_alpha	1	0		SL	2	0	2
silos	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:silo	SLS	3	0	2
silt	4	0	1	0	0	1	0	0	eff,english_alpha	1	0		SLT	2	0	2
siltier	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	comparative:silty	SLTR	2	0	0
silts	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:silt	SLTS	3	0	2
silty	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		SLT	2	0	0
silurid	7	1	1	0	0	1	1	0	english_alpha,simple_adjectives	1	0		SLRT	2	0	2
silurus	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SLRS	4	0	-13
silva	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		SLF	3	0	2
silvae	6	0	1	0	0	1	0	0	english_alpha	0	0		SLF	4	0	-8
silvan	6	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	proper_noun:lex_heuristic	SLFN	2	2	0
silvans	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SLFNS	4	0	-10
silvas	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:silva	SLFS	4	0	-8
silver	6	1	1	0	1	1	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives	1	0		SLFR	1	3	1
silvern	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SLFRN	2	0	0
silvers	7	0	1	0	0	1	0	0	english_alpha	0	0		SLFRS	4	0	-10
silvery	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SLFR	2	2	0
silvex	6	0	1	0	0	1	0	0	english_alpha	0	0		SLFKS	4	0	-8
silvia	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SLF	4	0	-13
silybum	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SLBM	4	0	-13
sima	4	0	1	0	0	1	0	0	english_alpha	0	0		SM	4	0	-8
simal	5	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SML	4	0	-13
simas	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:sima	SMS	3	0	2
simeon	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SMN	4	0	-10
simian	6	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0		SMN	2	-1	2
simians	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SMNS	4	0	-13
similar	7	1	0	0	1	0	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		SMLR	1	1	0
simile	6	0	1	0	0	1	0	0	eff,english_alpha	1	0		SML	2	0	-2
similes	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SMLS	4	0	-12
simious	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SMS	2	0	0
simmer	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	SMR	4	0	-12
simmers	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	SMRS	4	0	-12
simnel	6	0	1	0	0	1	0	0	english_alpha	0	0		SMNL	4	0	-8
simnels	7	0	1	0	0	1	0	0	english_alpha	0	0		SMNLS	4	0	-8
simon	5	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic	SMN	3	0	1
simony	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	SMN	4	0	-12
simoom	6	0	1	0	0	1	0	0	english_alpha	0	0		SMM	4	0	-10
simooms	7	0	1	0	0	1	0	0	english_alpha	0	0		SMMS	4	0	-10
simoon	6	0	1	0	0	1	0	0	english_alpha	0	0		SMN	4	0	-10
simoons	7	0	1	0	0	1	0	0	english_alpha	0	0		SMNS	4	0	-10
simper	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SMPR	4	0	-12
simpers	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SMPRS	4	0	-12
simple	6	1	1	0	1	1	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives	1	0		SMPL	1	3	3
simpler	7	1	0	0	1	0	0	0	english_alpha	0	0	comparative:simple	SMPLR	4	-8	0
simples	7	0	1	0	0	1	0	0	english_alpha	0	0		SMPLS	4	0	-8
simplex	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SMPLKS	2	0	0
simpson	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic	SMPSN	3	0	1
simular	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SMLR	2	0	0
sinapis	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SNPS	4	0	-13
sinatra	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SNTR	4	0	-10
sincere	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		SNSR	2	0	0
sind	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SNT	4	0	-8
sindhi	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SNTH	4	0	-12
sinds	5	0	1	0	0	1	0	0	wordle_guesses	1	0	plural:sind	SNTS	3	0	2
sine	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	SN	4	0	-12
sines	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:sine	SNS	3	0	-2
sinew	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0		SN	2	0	0
sinews	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:sinew	SNS	4	0	-10
sinewy	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SN	2	0	0
sinful	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SNFL	2	0	0
singe	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0		SNJ	2	0	-2
singer	6	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0	proper_noun:lex_heuristic	SNJR	1	0	1
singers	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SNJRS	4	0	-10
singes	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:singe	SNJS	4	0	-12
singing	7	1	1	0	1	1	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		SNJNK	1	1	-1
single	6	1	1	0	1	1	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		SNKL	1	1	-1
singled	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SNKLT	2	0	0
singler	7	1	0	0	1	0	0	0	english_alpha	0	0	comparative:single	SNKLR	4	-10	0
singles	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		SNKLS	3	0	-1
singlet	7	0	1	0	0	1	0	0	english_alpha	0	0		SNKLT	4	0	-8
sinitic	7	1	1	0	1	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SNTK	4	-11	-12
sink	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		SNK	3	0	1
sinker	6	0	1	0	0	1	0	0	english_alpha	0	0		SNKR	4	0	-10
sinkers	7	0	1	0	0	1	0	0	english_alpha	0	0		SNKRS	4	0	-10
sinking	7	0	1	0	0	1	0	0	english_alpha	0	0	gerund:sink	SNKNK	4	0	-12
sinks	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:sink	SNKS	3	0	0
sinless	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		SNLS	2	0	0
sinner	6	0	1	0	0	1	0	0	eff,english_alpha	1	0		SNR	2	0	0
sinners	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SNRS	4	0	-10
sinning	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0		SNNK	2	0	-2
sinoper	7	0	1	0	0	1	0	0	english_alpha	0	0		SNPR	4	0	-8
sinopia	7	0	1	0	0	1	0	0	english_alpha	0	0		SNP	4	0	-8
sinopis	7	0	1	0	0	1	0	0	english_alpha	0	0		SNPS	4	0	-8
sins	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SNS	4	0	-12
sinuate	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SNT	2	0	0
sinuous	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		SNS	2	0	0
sinus	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		SNS	3	0	2
sinuses	7	0	1	0	0	1	0	0	english_alpha	0	0	plural:sinus	SNSS	4	0	-8
sion	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	XN	4	0	-10
siouan	6	1	1	0	1	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	XN	4	-11	-12
sioux	5	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	XKS	4	0	-10
siphon	6	0	1	0	0	1	0	0	english_alpha	0	0		SFN	4	0	-8
siphons	7	0	1	0	0	1	0	0	english_alpha	0	0		SFNS	4	0	-8
sipper	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SPR	4	0	-10
sippers	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SPRS	4	0	-10
sips	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	SPS	4	0	-12
sirdar	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SRTR	4	0	-10
sirdars	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SRTRS	4	0	-10
sire	4	0	1	0	0	1	0	0	english_alpha	0	0		SR	4	0	-8
siren	5	0	1	0	0	1	0	0	bip39,eff,english_alpha,wordle_answers	1	0		SRN	2	0	0
sirenia	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SRN	4	0	-13
sirenic	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SRNK	2	0	0
sirens	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:siren	SRNS	4	0	-10
sires	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:sire	SRS	3	0	2
siris	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		SRS	3	0	2
sirius	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SRS	4	0	-8
sirloin	7	0	1	0	0	1	0	0	english_alpha	0	0		SRLN	4	0	-8
sirocco	7	0	1	0	0	1	0	0	english_alpha	0	0		SRKK	4	0	-10
sirrah	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SR	4	0	-10
sirrahs	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SRS	4	0	-10
sirs	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SRS	4	0	-10
sirup	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		SRP	3	0	2
sirups	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:sirup	SRPS	4	0	-8
sisal	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		SSL	3	0	2
sisals	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:sisal	SSLS	4	0	-8
sise	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	SS	4	0	-12
sises	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:sise	SSS	3	0	-2
sisham	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SXM	4	0	-13
siskin	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SSKN	4	0	-13
siskins	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SSKNS	4	0	-13
siss	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SS	4	0	-10
