word	length	is_adjective	is_noun	is_other	wn_adj	wn_noun	ref_adj	ref_noun	source_set	is_corroborated	biology_obscure	drop_reason
wound	5	1	1	0	1	1	1	0	eff,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0	body_medical:manual
wounded	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	
wounder	7	1	0	0	1	0	0	0	english_alpha	0	0	comparative:wound
wounds	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:wound
woven	5	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives,wordle_answers	1	0	
wows	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
wrack	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0	
wracks	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:wrack
wraith	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
wraiths	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
wrangle	7	0	1	0	0	1	0	0	eff,english_alpha	1	0	
wrap	4	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0	
wrapped	7	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0	
wrapper	7	0	1	0	0	1	0	0	english_alpha	0	0	
wraps	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:wrap
wrasse	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
wrasses	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
wrath	5	1	1	0	0	1	1	0	eff,english_alpha,simple_adjectives,wordle_answers	1	0	
wraths	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:wrath
wreath	6	0	1	0	0	1	0	0	eff,english_alpha	1	0	
wreaths	7	0	1	0	0	1	0	0	english_alpha	0	0	
wreck	5	0	1	0	0	1	0	0	bip39,english_alpha,wordle_answers	1	0	
wrecked	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
wrecker	7	0	1	0	0	1	0	0	eff,english_alpha	1	0	
wrecks	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:wreck
wren	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
wrench	6	0	1	0	0	1	0	0	eff,english_alpha	1	0	
wrens	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	proper_noun:lex_heuristic
wrester	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
wrestle	7	0	1	0	0	1	0	0	bip39,english_alpha	1	0	
wretch	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
wrick	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
wrier	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0	comparative:wry
wriest	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	superlative:wry
wriggle	7	0	1	0	0	1	0	0	eff,english_alpha	1	0	
wriggly	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0	
wright	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic
wrights	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
wring	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0	
wringer	7	0	1	0	0	1	0	0	english_alpha	0	0	
wrings	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:wring
wrinkle	7	0	1	0	0	1	0	0	eff,english_alpha	1	0	
wrinkly	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0	
wrist	5	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000,wordle_answers	1	0	body_medical:manual
wrists	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:wrist
writ	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
writer	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic
writers	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic
writhed	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
writhen	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
writing	7	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0	gerund:writ
writs	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:writ
written	7	1	0	0	1	0	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0	
wrong	5	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0	
wronged	7	1	0	0	0	0	1	0	eff,english_alpha,simple_adjectives	1	0	
wronger	7	1	0	0	1	0	0	0	english_alpha	0	0	comparative:wrong
wrongs	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:wrong
wroth	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0	
wrought	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0	
wryer	5	1	0	0	1	0	0	0	english_alpha,wordle_guesses	1	0	comparative:wry
wryest	6	1	0	0	1	0	0	0	english_alpha	0	0	superlative:wry
wryneck	7	0	1	0	0	1	0	0	english_alpha	0	0	
wuss	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
wyes	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
wyoming	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic
wyvern	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
wyverns	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
xanax	5	0	1	0	0	1	0	0	google_10000	1	0	brand:manual
xanthic	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
xenicus	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
xenon	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
xenons	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:xenon
xenopus	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
xerarch	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
xeric	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0	
xeroma	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
xerotes	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
xerotic	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
xerox	5	0	1	0	0	1	0	0	eff,english_alpha,google_10000,wordle_guesses	1	0	brand:manual
xeroxes	7	0	1	0	0	1	0	0	english_alpha	0	0	plural:xerox
xiii	4	1	1	0	1	1	0	0	english_alpha	0	0	
xiphias	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
xiphoid	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
xmas	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
xmases	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:xmas
xvii	4	1	1	0	1	1	0	0	english_alpha	0	0	
xviii	5	1	1	0	1	1	0	0	english_alpha	0	0	
xxii	4	1	1	0	1	1	0	0	english_alpha	0	0	
xxiii	5	1	1	0	1	1	0	0	english_alpha	0	0	
xxiv	4	1	1	0	1	1	0	0	english_alpha	0	0	
xylaria	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
xylem	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
xylems	6	0	1	0	0	1	0	0	english_alpha	0	1	plural:xylem
xylene	6	0	1	0	0	1	0	0	english_alpha	0	0	
xylenes	7	0	1	0	0	1	0	0	english_alpha	0	0	
xylic	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0	
xyloid	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
xylol	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
xylols	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:xylol
xylopia	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
xylose	6	0	1	0	0	1	0	0	english_alpha	0	0	
xyloses	7	0	1	0	0	1	0	0	english_alpha	0	0	
xylosma	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
xyris	5	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
yacca	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
yacht	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_answers	1	0	
yachts	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:yacht
yack	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
yacks	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:yack
yagi	4	0	1	0	0	1	0	0	english_alpha	0	0	
yagis	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:yagi
yahoo	5	0	1	0	0	1	0	0	eff,english_alpha,google_10000,wordle_guesses	1	0	brand:manual
yahoos	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
yahveh	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
yahweh	6	0	1	0	0	1	0	0	english_alpha	0	0	demographic:manual
yakima	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
yaks	4	0	1	0	0	1	0	0	english_alpha	0	0	
yakut	5	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
yale	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic
yales	5	0	1	0	0	1	0	0	wordle_guesses	1	0	proper_noun:lex_heuristic
yams	4	0	1	0	0	1	0	0	english_alpha	0	0	
yana	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
yanan	5	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
yang	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	
yangs	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:yang
yangtze	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
yank	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
yankee	6	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	demographic:manual
yankees	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
yanker	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
yanks	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:yank
yaps	4	0	1	0	0	1	0	0	english_alpha	0	0	
yard	4	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0	
yardage	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
yardarm	7	0	1	0	0	1	0	0	english_alpha	0	0	
yarder	6	0	1	0	0	1	0	0	english_alpha	0	0	
yardman	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
yardmen	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
yards	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses	1	0	plural:yard
yare	4	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
yarer	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0	
yarest	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
yarn	4	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0	
yarns	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:yarn
yarrow	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
yarrows	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
yashmac	7	0	1	0	0	1	0	0	english_alpha	0	0	
yashmak	7	0	1	0	0	1	0	0	english_alpha	0	0	
yauld	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0	
yautia	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
yautias	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
yavapai	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
yawl	4	0	1	0	0	1	0	0	english_alpha	0	0	
yawls	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:yawl
yawn	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
yawner	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
yawners	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
yawning	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	
yawns	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:yawn
yaws	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
yazoo	5	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
yclept	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
year	4	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0	
yearly	6	1	1	0	1	1	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0	
yearner	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
years	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses	1	0	plural:year
yeas	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
yeast	5	0	1	0	0	1	0	0	eff,english_alpha,google_10000,wordle_answers	1	0	
yeasts	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:yeast
yeasty	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
yeld	4	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
yell	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
yelled	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
yeller	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
yellers	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
yelling	7	1	1	0	0	1	1	0	eff,english_alpha,simple_adjectives	1	0	
yellow	6	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,haikunatorjs_adj,simple_adjectives	1	0	
yellows	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
yells	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:yell
yelp	4	0	1	0	0	1	0	0	eff,english_alpha	1	0	brand:manual
yelping	7	0	1	0	0	1	0	0	english_alpha	0	0	gerund:yelp
yelps	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:yelp
yemen	5	1	1	0	0	1	1	0	english_alpha,google_10000,simple_adjectives	1	0	demographic:manual
yemeni	6	1	1	0	1	1	0	0	english_alpha	0	0	demographic:manual
yenisei	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
yens	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
yenta	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
yentas	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
yeoman	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
yeomen	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
yeses	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
yeshiva	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
yester	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
yestern	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
yeti	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
yetis	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:yeti
yews	4	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
yhwh	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
yiddish	7	0	1	0	0	1	0	0	eff,english_alpha	1	0	demographic:manual
yids	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
yield	5	0	1	0	0	1	0	0	eff,english_alpha,google_10000,wordle_answers	1	0	
yielder	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
yields	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	plural:yield
yins	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
yips	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
ylem	4	0	1	0	0	1	0	0	english_alpha	0	0	
ylems	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:ylem
yobbo	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
yobbos	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
yobs	4	0	1	0	0	1	0	0	english_alpha	0	0	demographic:manual
yodel	5	0	1	0	0	1	0	0	eff,english_alpha,wordle_guesses	1	0	
yodels	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
yodh	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
yodhs	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:yodh
yoga	4	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0	
yogas	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:yoga
yoghurt	7	0	1	0	0	1	0	0	english_alpha	0	0	
yogi	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
yogic	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0	
yogin	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	proper_noun:lex_heuristic
yogis	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	proper_noun:lex_heuristic
yogurt	6	0	1	0	0	1	0	0	eff,english_alpha	1	0	
yogurts	7	0	1	0	0	1	0	0	english_alpha	0	0	
yoke	4	0	1	0	0	1	0	0	english_alpha	0	0	
yokel	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
yokels	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
yokes	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:yoke
yokuts	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
yolk	4	0	1	0	0	1	0	0	english_alpha	0	0	
yolks	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:yolk
yolky	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0	
yonder	6	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0	
yore	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
yores	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:yore
york	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	
yorkist	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
yorks	5	0	1	0	0	1	0	0	wordle_guesses	1	0	plural:york
yoruba	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
yoruban	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
young	5	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,haikunatorjs_adj,heroku_adj,simple_adjectives,wordle_answers	1	0	
younger	7	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0	comparative:young
youngs	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
younker	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
youth	5	0	1	0	0	1	0	0	bip39,english_alpha,google_10000,wordle_answers	1	0	
youths	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:youth
yowl	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
yowls	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:yowl
yquem	5	0	1	0	0	1	0	0	english_alpha	0	0	
yttric	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
yttrium	7	0	1	0	0	1	0	0	english_alpha	0	0	
yuan	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
yuans	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:yuan
yucatec	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
yucca	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
yuccas	6	0	1	0	0	1	0	0	english_alpha	0	1	plural:yucca
yucky	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0	
yukon	5	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic
yule	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
yules	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:yule
yuma	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
yuman	5	1	1	0	1	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
yummier	7	1	0	0	1	0	0	0	english_alpha	0	0	comparative:yummy
yummy	5	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives,wordle_guesses	1	0	
yuppie	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
yurt	4	0	1	0	0	1	0	0	english_alpha	0	0	
yurts	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:yurt
zaftig	6	1	0	0	1	0	0	0	english_alpha	0	0	
zags	4	0	1	0	0	1	0	0	english_alpha	0	0	
zaire	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	demographic:manual
zairean	7	1	1	0	1	1	1	0	simple_adjectives	1	0	proper_noun:lex_heuristic
zaires	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
zakat	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
zaman	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
zamang	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
zambezi	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
zambia	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic
zambian	7	1	1	0	1	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
zamia	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
zamias	6	0	1	0	0	1	0	0	english_alpha	0	1	plural:zamia
zanier	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	comparative:zany
zanies	6	1	1	0	0	1	1	0	english_alpha,simple_adjectives	1	0	proper_noun:lex_heuristic
zaniest	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	superlative:zany
zany	4	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	proper_noun:lex_heuristic
zapotec	7	1	1	0	1	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
zaps	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
zapus	5	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
zarf	4	0	1	0	0	1	0	0	english_alpha	0	0	
zarfs	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:zarf
zayin	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
zayins	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
zeal	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
zealand	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic
zealot	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
zealots	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
zealous	7	1	0	0	1	0	1	0	eff,english_alpha,moby_adj,simple_adjectives	1	0	
zeals	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:zeal
zebra	5	0	1	0	0	1	0	0	bip39,eff,english_alpha,wordle_answers	1	0	
zebras	6	0	1	0	0	1	0	0	english_alpha	0	1	plural:zebra
zebrine	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
zebu	4	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
zebus	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:zebu
zeds	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
zees	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
zeidae	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
zend	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
zenith	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
zeniths	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
zeolite	7	0	1	0	0	1	0	0	english_alpha	0	0	
zephyr	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
zephyrs	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
zero	4	1	1	0	1	1	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives	1	0	
zeroes	6	0	1	0	0	1	0	0	english_alpha	0	0	
zeros	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:zero
zeroth	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
zest	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
zestful	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
zests	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:zest
zesty	5	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives,wordle_answers	1	0	
zeta	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
zetas	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:zeta
zeugma	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
zeugmas	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
zeus	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
zigs	4	0	1	0	0	1	0	0	english_alpha	0	0	
zigzag	6	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	
zigzags	7	0	1	0	0	1	0	0	english_alpha	0	0	
zikurat	7	0	1	0	0	1	0	0	english_alpha	0	0	
zilch	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
zilches	7	0	1	0	0	1	0	0	english_alpha	0	0	plural:zilch
zill	4	0	1	0	0	1	0	0	english_alpha	0	0	
zillion	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	
zills	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:zill
zinc	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	
zincky	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
