word	length	is_adjective	is_noun	is_other	wn_adj	wn_noun	ref_adj	ref_noun	source_set	is_corroborated	biology_obscure	drop_reason	metaphone_code
seen	4	1	0	0	0	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		SN
seepage	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	SPJ
seeping	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SPNK
seer	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SR
seers	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:seer	SRS
sees	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic	SS
seesaw	6	0	1	0	0	1	0	0	english_alpha	0	0		SS
seesaws	7	0	1	0	0	1	0	0	english_alpha	0	0		SSS
segment	7	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0	abstract_corporate:noun_manual	SKMNT
segni	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		SKN
segno	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		SKN
segnos	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SKNS
segue	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0		SK
segues	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:segue	SKS
seiche	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	SX
seiches	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	SXS
seidel	6	0	1	0	0	1	0	0	english_alpha	0	0		STL
seidels	7	0	1	0	0	1	0	0	english_alpha	0	0		STLS
seine	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	proper_noun:lex_heuristic	SN
seines	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SNS
seism	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		SSM
seismal	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SSML
seismic	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		SSMK
seisms	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:seism	SSMS
seiurus	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SRS
seized	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SST
seizer	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SSR
seizers	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SSRS
seizing	7	0	1	0	0	1	0	0	eff,english_alpha	1	0	gerund:seize	SSNK
seizure	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	SSR
sejant	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SJNT
select	6	1	0	0	1	0	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		SLKT
selene	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SLN
selenic	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SLNK
seles	5	0	1	0	0	1	0	0	wordle_guesses	1	0	proper_noun:lex_heuristic	SLS
self	4	1	1	0	1	1	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		SLF
selfish	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SLFX
selfs	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:self	SLFS
seljuk	6	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0		SLJK
sell	4	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0		SL
seller	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic	SLR
sellers	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic	SLRS
selling	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	gerund:sell	SLNK
sellout	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	SLT
sells	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses	1	0	plural:sell	SLS
selsyn	6	0	1	0	0	1	0	0	english_alpha	0	0		SLSN
selsyns	7	0	1	0	0	1	0	0	english_alpha	0	0		SLSNS
seltzer	7	0	1	0	0	1	0	0	eff,english_alpha	1	0		SLTSR
selva	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		SLF
selvage	7	0	1	0	0	1	0	0	english_alpha	0	0		SLFJ
selves	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	SLFS
sematic	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SMTK
semen	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0	profanity:ldnoobw_exact	SMN
semens	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:semen	SMNS
semi	4	1	1	0	0	1	1	0	english_alpha,google_10000,simple_adjectives	1	0		SM
seminal	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SMNL
seminar	7	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0		SMNR
semipro	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SMPR
semis	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:semi	SMS
semite	6	1	1	0	1	1	0	0	english_alpha	0	0	demographic:manual	SMT
semites	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SMTS
semitic	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	demographic:manual	SMTK
senary	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SNR
senate	6	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0		SNT
senates	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	SNTS
senator	7	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0		SNTR
sendee	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SNT
sender	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		SNTR
senders	7	0	1	0	0	1	0	0	english_alpha	0	0		SNTRS
sending	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	gerund:send	SNTNK
seneca	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SNK
senecan	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SNKN
senecas	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SNKS
senecio	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SNS
senega	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SNK
senegal	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic	SNKL
senegas	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SNKS
senes	5	0	1	0	0	1	0	0	wordle_guesses	1	0		SNS
senhor	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SNHR
senhors	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SNHRS
senile	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SNL
senior	6	1	1	0	1	1	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives	1	0		SNR
seniors	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic	SNRS
seniti	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	SNT
senna	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		SN
sennas	6	0	1	0	0	1	0	0	english_alpha	0	1	plural:senna	SNS
sennett	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SNT
sennit	6	0	1	0	0	1	0	0	english_alpha	0	0		SNT
sennits	7	0	1	0	0	1	0	0	english_alpha	0	0		SNTS
senor	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		SNR
senora	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SNR
senoras	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SNRS
senores	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SNRS
senors	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SNRS
sensate	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SNST
sense	5	0	1	0	0	1	0	0	bip39,english_alpha,google_10000,wordle_answers	1	0		SNS
sensed	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SNST
senses	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:sense	SNSS
sensing	7	0	1	0	0	1	0	0	english_alpha	0	0	gerund:sens	SNSNK
sensor	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		SNSR
sensors	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		SNSRS
sensory	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SNSR
sensual	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SNSL
sent	4	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives	1	0		SNT
sente	5	0	1	0	0	1	0	0	wordle_guesses	1	0		SNT
senti	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		SNT
sentry	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SNTR
sents	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:sent	SNTS
seoul	5	0	1	0	0	1	0	0	english_alpha	0	0	demographic:manual	SL
sepal	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		SPL
sepals	6	0	1	0	0	1	0	0	english_alpha	0	1	plural:sepal	SPLS
sepia	5	1	1	0	0	1	1	0	eff,english_alpha,simple_adjectives,wordle_answers	1	0		SP
sepias	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:sepia	SPS
seppuku	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	SPK
seps	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	SPS
sepsis	6	0	1	0	0	1	0	0	english_alpha	0	0	body_medical:manual	SPSS
sept	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		SPT
septa	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		SPT
septal	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SPTL
septate	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SPTT
septet	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	SPTT
septets	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	SPTTS
septic	6	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0	demographic:manual	SPTK
septs	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:sept	SPTS
septum	6	0	1	0	0	1	0	0	eff,english_alpha	1	0	body_medical:manual	SPTM
septums	7	0	1	0	0	1	0	0	english_alpha	0	0		SPTMS
sequel	6	0	1	0	0	1	0	0	eff,english_alpha	1	0		SKL
sequela	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	SKL
sequels	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	SKLS
sequent	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SKNT
sequin	6	0	1	0	0	1	0	0	english_alpha	0	0		SKN
sequins	7	0	1	0	0	1	0	0	english_alpha	0	0		SKNS
sequoia	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SK
sera	4	0	1	0	0	1	0	0	english_alpha	0	0		SR
serail	6	0	1	0	0	1	0	0	english_alpha	0	0		SRL
serails	7	0	1	0	0	1	0	0	english_alpha	0	0		SRLS
seral	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		SRL
serape	6	0	1	0	0	1	0	0	english_alpha	0	0	profanity_substr:rape	SRP
serapes	7	0	1	0	0	1	0	0	english_alpha	0	0	profanity_substr:rape	SRPS
seraph	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SRF
seraphs	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SRFS
serb	4	1	1	0	0	1	1	0	english_alpha,simple_adjectives	1	0	proper_noun:lex_heuristic	SRB
serbia	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic	SRB
serbian	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	demographic:manual	SRBN
sere	4	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SR
serene	6	1	0	0	1	0	1	0	english_alpha,moby_adj,simple_adjectives	1	0		SRN
serener	7	1	0	0	1	0	0	0	english_alpha	0	0	comparative:serene	SRNR
serenoa	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SRN
serer	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		SRR
serest	6	1	0	0	1	0	0	0	english_alpha	0	0	superlative:sere	SRST
serf	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SRF
serfdom	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	SRFTM
serfish	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SRFX
serfs	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:serf	SRFS
serge	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		SRJ
serger	6	0	1	0	0	1	0	0	english_alpha	0	0		SRJR
serges	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:serge	SRJS
serial	6	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives	1	0	proper_noun:lex_heuristic	SRL
serials	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SRLS
seriate	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SRT
seriema	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SRM
series	6	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0		SRS
serif	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0		SRF
serifs	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SRFS
serin	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		SRN
serine	6	0	1	0	0	1	0	0	english_alpha	0	0		SRN
serines	7	0	1	0	0	1	0	0	english_alpha	0	0		SRNS
serins	6	0	1	0	0	1	0	0	english_alpha	0	1	plural:serin	SRNS
serinus	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SRNS
seriola	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SRL
serious	7	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		SRS
sermon	6	0	1	0	0	1	0	0	eff,english_alpha	1	0		SRMN
sermons	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SRMNS
serosa	6	0	1	0	0	1	0	0	english_alpha	0	0		SRS
serosas	7	0	1	0	0	1	0	0	english_alpha	0	0		SRSS
serous	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SRS
serow	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		SR
serows	6	0	1	0	0	1	0	0	english_alpha	0	1	plural:serow	SRS
serpens	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SRPNS
serpent	7	0	1	0	0	1	0	0	eff,english_alpha	1	0		SRPNT
serra	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	proper_noun:lex_heuristic	SR
serrate	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SRT
serried	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SRT
serum	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_answers	1	0		SRM
serums	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:serum	SRMS
serval	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SRFL
servals	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SRFLS
servant	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	SRFNT
serve	5	0	1	0	0	1	0	0	eff,english_alpha,google_10000,wordle_answers	1	0		SRF
server	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	abstract_corporate:noun_manual	SRFR
servers	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		SRFRS
serves	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	plural:serve	SRFS
servian	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SRFN
service	7	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0		SRFS
servile	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SRFL
serving	7	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0	gerund:serve	SRFNK
servo	5	1	1	0	1	1	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		SRF
servos	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:servo	SRFS
sesame	6	0	1	0	0	1	0	0	eff,english_alpha	1	0		SSM
sesames	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SSMS
sesamum	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SSMM
seseli	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	SSL
sess	4	0	1	0	0	1	0	0	english_alpha	0	0		SS
sessile	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SSL
session	7	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0		SXN
sestet	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	SSTT
sestets	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	SSTTS
seta	4	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	ST
setae	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		ST
setaria	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	STR
setback	7	0	1	0	0	1	0	0	eff,english_alpha	1	0		STBK
seth	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	S0
setline	7	0	1	0	0	1	0	0	english_alpha	0	0		STLN
setoff	6	0	1	0	0	1	0	0	english_alpha	0	0		STF
setoffs	7	0	1	0	0	1	0	0	english_alpha	0	0		STFS
seton	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	proper_noun:lex_heuristic	STN
setons	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	STNS
setose	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		STS
sets	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		STS
sett	4	0	1	0	0	1	0	0	english_alpha	0	0		ST
settee	6	0	1	0	0	1	0	0	english_alpha	0	0		ST
settees	7	0	1	0	0	1	0	0	english_alpha	0	0		STS
setter	6	0	1	0	0	1	0	0	english_alpha	0	0		STR
setters	7	0	1	0	0	1	0	0	english_alpha	0	0		STRS
setting	7	1	1	0	0	1	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		STNK
settle	6	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0		STL
settled	7	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		STLT
settler	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	STLR
settles	7	0	1	0	0	1	0	0	english_alpha	0	0		STLS
settlor	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	STLR
setts	5	0	1	0	0	1	0	0	wordle_guesses	1	0	plural:sett	STS
setup	5	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000,wordle_answers	1	0		STP
setups	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:setup	STPS
seven	5	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		SFN
sevener	7	1	1	0	1	1	0	0	english_alpha	0	0	comparative:seven	SFNR
sevens	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:seven	SFNS
seventh	7	1	1	0	1	1	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		SFN0
seventy	7	1	1	0	1	1	1	0	eff,english_alpha,simple_adjectives	1	0		SFNT
several	7	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		SFRL
severe	6	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		SFR
severed	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SFRT
severer	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	comparative:severe	SFRR
seville	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SFL
sewage	6	0	1	0	0	1	0	0	english_alpha	0	0		SWJ
sewages	7	0	1	0	0	1	0	0	english_alpha	0	0		SWJS
sewed	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		SWT
sewer	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0		SWR
sewers	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:sewer	SWRS
sewing	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	gerund:sew	SWNK
sewings	7	0	1	0	0	1	0	0	english_alpha	0	0		SWNKS
sewn	4	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SN
sexed	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		SKST
sexes	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		SKSS
sexier	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	comparative:sexy	SKSR
sexiest	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	superlative:sexy	SKSST
sexism	6	1	1	0	0	1	1	0	english_alpha,simple_adjectives	1	0	demographic:manual	SKSSM
sexisms	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	SKSSMS
sexist	6	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	violence:manual	SKSST
sexists	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SKSSTS
sexless	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SKSLS
sexpot	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SKSPT
sexpots	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SKSPTS
sext	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	SKST
sextan	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SKSTN
sextant	7	0	1	0	0	1	0	0	english_alpha	0	0		SKSTNT
sextet	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	SKSTT
sextets	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	SKSTTS
sexton	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SKSTN
sextons	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SKSTNS
sexts	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:sext	SKSTS
sexual	6	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0	profanity:ldnoobw_exact	SKSL
sexy	4	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0	profanity:ldnoobw_exact	SKS
seymour	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	SMR
shabby	6	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		XB
shack	5	0	1	0	0	1	0	0	eff,english_alpha,wordle_answers	1	0		XK
shackle	7	0	1	0	0	1	0	0	english_alpha	0	0		XKL
shacks	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:shack	XKS
shad	4	0	1	0	0	1	0	0	english_alpha	0	0		XT
shade	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_answers	1	0		XT
shaded	6	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		XTT
shades	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	plural:shade	XTS
shadfly	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	XTFL
shadier	7	1	0	0	1	0	0	0	english_alpha	0	0	comparative:shady	XTR
shading	7	0	1	0	0	1	0	0	eff,english_alpha	1	0	gerund:shad	XTNK
shadow	6	0	1	0	0	1	0	1	bip39,eff,english_alpha,google_10000,haikunatorjs_nouns,heroku_nouns	1	0		XT
shadows	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		XTS
shadowy	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		XT
shads	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:shad	XTS
shady	5	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives,wordle_answers	1	0		XT
shaft	5	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000,wordle_answers	1	0		XFT
shafts	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:shaft	XFTS
shag	4	0	1	0	0	1	0	0	english_alpha	0	0		XK
shagged	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		XJT
shaggy	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		XJ
shags	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:shag	XKS
shah	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	X
shahs	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:shah	XS
shaitan	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	XTN
shake	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_answers	1	0		XK
shaken	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		XKN
shaker	6	0	1	0	0	1	0	0	english_alpha	0	0		XKR
shakers	7	0	1	0	0	1	0	0	english_alpha	0	0		XKRS
shakes	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:shake	XKS
shakeup	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	XKP
shakier	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	comparative:shaky	XKR
shaking	7	1	1	0	0	1	1	0	eff,english_alpha,simple_adjectives	1	0		XKNK
shako	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		XK
shakoes	7	0	1	0	0	1	0	0	english_alpha	0	0		XKS
shakos	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:shako	XKS
shakti	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	XKT
shaktis	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	XKTS
shaky	5	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives,wordle_answers	1	0		XK
shale	5	0	1	0	0	1	0	0	eff,english_alpha,wordle_answers	1	0		XL
shales	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:shale	XLS
